"item","block","block_size_mode","loading_strength","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","cross_sign_mode","H","p","F1","F2","F3","F4","F5"
441,4,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,-1.69699684332591,0,1.65164215827826,0
442,4,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,0,1.38238831178751,0
443,4,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,0,1.51299694855697,0
444,4,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,-1.38438490545377,0,0,1.49827957968228,1.35850089031737
445,4,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,-1.68515524361283,0,0,1.31140935292933,-1.72548986540642
446,4,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,0,1.56434181972872,0
447,4,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,0,1.61040899832733,-1.26185458770487
448,4,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,-1.65825838421006,0,0,1.33236191351898,1.33680877299048
449,4,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,0,1.56732471077703,0
450,4,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,0,1.54124144231901,0
451,4,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,-1.30160679866094,1.63944678357802,0
452,4,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,0,1.51748681045137,0
453,4,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,0,1.73936879867688,0
454,4,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,-1.74720822717063,1.55323347239755,1.41683795186691,1.73715605109464
455,4,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,0,1.64090745802969,0
456,4,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,0,1.32757385924924,0
457,4,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,-1.3655453711981,0,1.66301698272582,0
458,4,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,0,1.26355230936315,0
459,4,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,-1.57888890674803,0,1.51006673055235,1.57550303149037,0
460,4,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,0,1.46251270011999,0
461,4,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,0,1.48436726618093,1.27458381303586
462,4,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.54601255443413,-1.32440579019021,1.62381002120674,0
463,4,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,0,1.36663799500093,0
464,4,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,0,1.62904617586173,0
465,4,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,0,1.32363879925106,0
466,4,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,0,1.35466773761436,0
467,5,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,0,0,1.33737892005593
468,5,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.46809044585098,0,0,0,1.47454703052063
469,5,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.68184094433673,0,0,0,1.37162682705093
470,5,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.74927490460686,0,0,1.492498583626
471,5,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,0,0,1.54111901810393
472,5,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,0,0,1.40843532618601
473,5,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.57462600176223,1.62979831744451,0,1.40231443662196
474,5,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.74708008195739,0,-1.62919976480771,0,1.56688060227316
475,5,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,0,1.40317727660295,1.69318862061482
476,5,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.5314809352858,0,1.25959716830403
477,5,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.47826822195202,1.29878934484441,0,-1.56258525152225,1.43169263936579
478,5,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,0,0,1.73734682286158
479,5,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,-1.59328832419124,0,0,1.33267289190553
480,5,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,0,0,1.38267411245033
481,5,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,0,0,1.47623720893171
482,5,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.65339950937778,0,0,1.47775774705224
483,5,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,-1.53059455647599,0,1.47166157141328,0,1.74129376013298
484,5,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.67100180732086,0,0,0,1.44544139073696
485,5,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,-1.54014344094321,1.70750852720812,0,0,1.37284742319025
486,5,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,0,0,1.73671735543758
487,5,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.30860970215872,1.52001696021762,0,0,1.41065230406821
488,5,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,-1.65055716235656,1.69836985017173,0,1.28148727817461
489,5,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,-1.45265400107019,0,0,1.62877667776775
490,5,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.41619161411654,0,1.70321661408525,0,1.68669687083457
491,5,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,-1.67599904316012,0,0,0,1.60760869504884
492,5,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,0,1.35535123071168,1.55990616744384
493,5,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,0,1.67110526876058,1.31208508473355
494,5,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,0,0,1.69012265722267
495,5,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,0,0,1.620921241818
496,5,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,-1.33883580530528,-1.5854289062554,1.6242223471636
497,5,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,0,0,1.72717547381762
498,5,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,0,0,1.39380523492582
499,5,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,0,0,1.66284343751613
500,5,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.70488382666372,-1.73679725499824,0,1.6198656585766
