"item","block","H","p","p_master","loading_seed","separation","block_size_mode","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10"
984,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.79205101495609,2.86213603033684,0,0,0,0,0,0,0
985,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.4385541100055,0,0,-2.58698724256828,0,0,0,0,0
986,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.6313543682918,0,0,0,0,0,0,0,0
987,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.40758498641662,0,0,0,0,0,0,0,0
988,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.2545989274513,0,0,0,0,2.98889927240089,0,0,0
989,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.45474967174232,0,0,0,0,0,0,0,0
990,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.8353151245974,-2.55968712945469,0,0,0,0,0,0,0
991,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.96794766862877,0,0,0,0,0,0,0,0
992,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.60652376711369,0,0,0,0,0,0,0,2.50099474936724
993,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.45080292667262,0,0,0,0,0,0,0,0
994,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.86775772669353,0,-2.24388438044116,0,0,0,0,0,-2.52831488102674
995,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.71372097940184,0,2.95677031250671,0,0,0,0,0,0
996,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,-2.58505640458316,2.76222213520668,0,0,0,2.62343153404072,0,-2.87570606218651,0,0
997,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.90988761349581,0,0,0,0,0,0,0,0
998,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.7442402234301,0,0,-2.63689741003327,0,0,0,0,0
999,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.11359883937985,0,0,0,0,0,0,0,0
1000,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.65662098675966,0,0,0,0,0,0,0,0
1001,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.25874484307133,0,0,0,0,0,0,0,0
1002,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.894608609844,0,2.30221049580723,2.36408380628563,0,0,0,0,-2.73765991674736
1003,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.76103263092227,0,0,0,0,0,0,0,0
1004,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.68405394651927,0,-2.89958226797171,0,0,0,0,0,0
1005,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.9045309079811,0,0,0,0,0,0,0,0
1006,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.58254705090076,0,0,0,0,0,-2.3630935177207,0,0
1007,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.90103316912428,0,0,0,0,0,0,0,0
1008,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.85584610560909,0,2.13106094254181,0,0,0,0,0,-2.70064581930637
1009,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.6090228324756,0,0,0,0,0,0,0,0
1010,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.25294237560593,0,0,0,0,0,0,0,0
1011,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.51547633903101,0,0,-2.16476121847518,0,0,0,0,0
1012,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.38252135459334,0,0,0,0,-2.56812826171517,0,0,0
1013,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.92704769410193,2.43243028991856,0,0,0,0,0,0,0,0
1014,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.3656457553152,0,0,0,0,0,0,0,0
1015,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.97946690442041,0,0,0,0,0,0,0,0
1016,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.16528582642786,0,0,0,0,0,0,0,0
1017,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.00083601102233,0,0,0,0,0,0,0,0
1018,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.09513468854129,0,0,0,0,0,0,0,0
1019,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.7726770513691,0,0,0,0,0,0,0,0
1020,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.25900340545923,0,0,0,0,0,0,0,0
1021,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.14287254121155,0,0,0,0,0,0,0,0
1022,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.89035163121298,0,0,0,0,0,0,0,2.74027008307166
1023,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.30131538235582,2.59241346479394,0,0,0,0,0,0,0,0
1024,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.87004144419916,0,0,0,0,0,0,0,0
1025,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.68423246522434,0,0,0,0,0,0,0,0
1026,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.7111162119545,0,0,0,0,0,0,0,0
1027,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.20776303624734,0,0,0,0,0,0,0,0
1028,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.02311387611553,0,0,0,0,0,0,0,-2.22072487464175
1029,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.65350762568414,0,0,0,0,2.44862687261775,0,0,0
1030,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.01371485530399,0,0,0,0,0,-2.15952406567521,0,0
1031,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.39665161957964,0,0,0,0,0,0,0,0
1032,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.50746286194772,0,0,0,0,0,0,0,0
1033,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.6884294222109,0,0,0,0,0,0,0,0
1034,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.18889318592846,0,0,0,2.08188749151304,0,0,0,0
1035,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.5105315966066,0,0,0,0,0,0,0,0
1036,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.82386375404894,-2.94748307648115,0,0,0,0,0,0,0
1037,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.10148040414788,0,0,0,0,0,0,0,0
1038,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.27091410732828,0,0,0,0,0,0,0,0
1039,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.79395556729287,0,0,0,0,0,0,2.91074824798852,0
1040,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.36859130091034,0,0,0,0,0,0,0,0
1041,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.28589023370296,0,0,0,0,0,0,-2.66828376171179,0
1042,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.051701444434,0,0,0,0,0,0,0,0
1043,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.65737161086872,0,0,0,0,0,0,0,-2.54878289857879
1044,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.5610681490507,0,0,0,0,0,0,0,0
1045,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.26549604162574,0,0,0,0,0,0,0,0
1046,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.8862822833471,0,0,0,0,0,0,0,0
1047,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.66060105082579,0,0,0,0,0,0,0,0
1048,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.61764749744907,0,0,0,0,0,0,0,0
1049,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.9220311390236,0,0,0,0,0,2.7218481451273,0,0
1050,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.82518148305826,0,0,0,0,0,0,0,0
1051,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.75257917353883,0,0,0,0,0,0,0,0
1052,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.81662279018201,0,0,0,0,0,0,0,0
1053,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.88111392059363,0,0,0,0,0,0,0,0
1054,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.38792706490494,0,0,0,0,0,0,0,0
1055,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.9995991801843,0,0,0,0,0,0,0,0
1056,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.82220226712525,0,0,0,0,0,0,0,0
1057,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.40668528340757,0,0,0,0,0,0,0,0
1058,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.17151183844544,0,0,0,0,0,0,0,0
1059,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.16084131435491,0,0,0,0,0,0,-2.93029105756432,0
1060,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.17702884646133,0,0,0,0,0,0,0,0
1061,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,-2.27925135567784,2.54577197530307,0,0,0,0,0,0,0,0
1062,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.5037794187665,0,0,2.76929091964848,0,0,0,0,0
1063,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.3796266077552,0,0,0,0,0,0,0,0
1064,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.98704174533486,0,0,2.69126548571512,0,0,0,0,0
1065,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.8731651857961,0,0,0,0,0,0,0,0
1066,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.4218668511603,0,0,0,0,0,0,0,0
1067,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.34589995443821,0,0,0,0,-2.09310313826427,0,0,0
1068,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.43927709688433,0,0,0,0,0,0,0,0
1069,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.00548173557036,0,0,0,0,0,2.95733810169622,0,0
1070,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.40450425446033,0,0,0,0,0,0,0,0
1071,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.2891637836583,0,0,0,0,-2.74572879634798,0,0,0
1072,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,-2.60082845948637,2.41643105773255,0,0,0,0,0,0,0,0
1073,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.89726848318242,0,0,0,0,0,0,0,0
1074,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,-2.08982382970862,2.89319358184002,0,0,0,0,0,0,0,0
1075,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.73928090301342,-2.42694958252832,0,0,0,0,0,0,0
1076,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.53211476840079,0,0,0,0,0,0,-2.93172475579195,0
1077,2,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.01965539669618,0,0,0,0,0,0,0,2.18104894016869
1078,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.06595701607876,0,0,0,0,0,0,0
1079,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.88708454649895,0,0,0,0,0,0,0
1080,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.1011524416972,0,0,0,0,0,0,0
1081,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.1819753232412,0,0,0,-2.38653094507754,0,0,0
1082,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.36646597483195,0,0,0,0,0,0,0
1083,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.12719598016702,0,0,0,0,0,0,0
1084,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.1038787481375,2.80855826218612,0,0,0,0,0,0
1085,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.05675354832783,0,0,0,0,0,2.41836679377593,0
1086,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.69404492946342,0,0,0,0,0,0,0
1087,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.27849106676877,0,0,0,0,0,0,0
1088,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.25784503598697,0,0,0,0,0,0,0
1089,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.59726175270043,0,0,0,0,0,0,0
1090,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.43426866619848,0,0,0,0,0,0,0
1091,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.86909806728363,0,0,0,0,0,0,0
1092,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.28772416384891,0,0,2.35747333080508,0,0,0,0
1093,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,-2.33262064051814,2.98175355535932,0,0,0,2.75631887558848,0,0,0
1094,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.44322629575618,0,0,0,0,0,0,0
1095,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.68101946520619,0,0,0,0,0,0,0
1096,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.60287166433409,0,0,0,0,0,0,0
1097,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.7872898876667,0,0,0,0,0,-2.8136724899523,0
1098,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.54360881191678,0,2.26395332650281,0,0,0,0,0,0,0
1099,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.43546480010264,2.57520582666621,0,0,0,0,0,0,0
1100,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.20498663792387,0,0,0,0,0,0,0
1101,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.94320320291445,0,0,0,0,0,0,0
1102,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.93849559407681,0,0,0,0,0,0,0
1103,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,-2.18358737463132,2.53972925618291,0,0,0,0,0,0,0
1104,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.42563641141169,-2.04874165332876,0,2.74393964908086,0,0,0,0
1105,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.74011102155782,0,0,0,0,0,0,0
1106,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.75954125635326,0,0,0,0,0,0,0
1107,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.56690501398407,0,2.28225441393442,0,0,0,0,0
1108,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.80737230577506,0,0,0,0,0,0,0
1109,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.7310535593424,2.50286210677586,0,0,0,0,0,0
1110,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.37943346286193,0,0,0,0,0,2.1594495032914,0
1111,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.1013014272321,0,0,0,0,0,0,0
1112,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.42098548752256,0,0,0,0,0,0,0
1113,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.57420072378591,0,0,0,0,0,0,0
1114,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.7004858115688,0,0,2.04182628681883,0,0,0,0
1115,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.00049989973195,0,0,0,0,0,0,0
1116,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.25894205505028,-2.49436998507008,0,0,0,0,0,0
1117,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.01835078769363,0,-2.58440852188505,0,0,0,0,0
1118,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.93441413738765,0,0,0,0,0,0,0
1119,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.50255791074596,0,0,0,0,0,0,0
1120,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.41162685560994,0,0,0,-2.65113805234432,0,0,0
1121,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.27968886634335,0,0,0,0,0,0,0
1122,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.56240820884705,0,0,0,-2.10430092993192,0,0,0
1123,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.02431628596969,2.28204936231486,0,0,0,0,0,0
1124,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.69903445034288,0,0,0,0,0,0,0
1125,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.29599446919747,0,0,0,0,0,0,0
1126,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.22423556959257,0,0,0,0,0,0,0
1127,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.80893644480966,0,2.76767393155023,0,0,0,0,0
1128,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.28757898486219,0,0,-2.28888177708723,0,0,0,0
1129,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.08528546453454,0,-2.7955390822608,0,0,0,0,0
1130,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.98196646012366,0,0,0,0,0,0,0
1131,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.18959624855779,0,0,0,0,0,0,0
1132,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.96426012297161,0,0,0,0,0,0,0
1133,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.18382836668752,0,0,0,0,0,0,0
1134,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.29994995612651,0,0,0,-2.54148660320789,0,2.60787541861646,0
1135,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.41922828997485,0,0,0,0,0,0,0
1136,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.59688025084324,0,0,0,0,0,0,0
1137,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.2674725074321,0,0,0,0,0,0,0
1138,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.80223039211705,0,0,0,0,0,-2.67290113843046,0
1139,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.03904647100717,0,0,0,0,0,0,0
1140,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.71413647942245,0,0,2.51890936261043,0,0,0,0
1141,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.41674427478574,0,0,0,0,0,0,0
1142,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.94145848089829,0,0,0,0,0,0,0
1143,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.13743207999505,0,0,0,0,0,0,0
1144,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.11655465816148,0,0,2.32129770494066,0,0,0,0
1145,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.65809801616706,0,0,0,0,0,0,0
1146,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.3408028408885,0,0,0,0,0,0,0
1147,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.50786757329479,2.43616816704161,0,0,0,0,0,0,0
1148,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.54035334405489,0,0,0,0,0,2.74945788085461,0
1149,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.32850954611786,0,0,0,0,0,2.88201418961398,0
1150,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.5369295058772,0,0,0,0,0,0,0
1151,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.10641459841281,0,0,0,0,0,0,0
1152,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.15168057312258,0,0,0,0,-2.38826970756054,0,0
1153,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.65999997360632,0,0,0,0,0,0,0
1154,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.45582788973115,0,0,0,0,0,0,0
1155,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.68619061401114,0,0,-2.20993421180174,0,0,0,0
1156,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.9270503509324,0,0,0,0,0,0,-2.71461974596605
1157,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.63859529863112,0,0,0,0,0,0,0
1158,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.41152311000042,0,0,0,0,0,0,0
1159,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.87299417681061,0,0,0,0,0,0,0
1160,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.22440816531889,0,0,0,0,2.29139512218535,0,0
1161,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.24882979760878,0,0,0,0,0,0,0
1162,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.74238044186495,2.315967974253,0,0,0,0,0,0,0
1163,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.93373276782222,0,0,0,0,0,0,0
1164,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.10632122005336,0,0,-2.42459436645731,0,0,0,0
1165,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.28042062930763,0,0,0,0,0,0,0
1166,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.69767860230058,0,0,2.1253523142077,0,0,0,0
1167,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,-2.81327865202911,2.33716343715787,0,0,2.35730148642324,0,0,0,0
1168,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.06936985626817,0,0,0,0,0,0,0
1169,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.01748047885485,0,0,0,0,0,0,0
1170,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.53708067070693,0,0,0,0,0,0,0
1171,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.98148578009568,2.89764334470965,0,0,0,2.37179155508056,0,0
1172,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.78913811757229,0,2.52020648587495,0,0,0,0,0,0,0
1173,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.65074625983834,0,0,0,0,0,0,0
1174,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.03827253985219,0,0,0,0,0,0,0
1175,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.27268416318111,0,0,0,0,0,0,0
1176,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.59090833319351,0,0,0,0,0,-2.44486341555603,0
1177,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.5410291980952,0,0,0,0,0,2.73306506918743,0
1178,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.10096005210653,0,0,0,0,0,0,0
1179,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.79082694393583,0,0,0,0,0,0,0
1180,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.70300608640537,0,0,0,0,0,0,0
1181,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,-2.49130564904772,0,2.88294640090317,0,0,-2.03633438772522,0,0,0,0
1182,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.19709905143827,0,0,0,0,0,0,0
1183,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.52797976508737,0,0,0,0,0,0,0
1184,3,10,2000,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.26018676138483,0,0,0,0,0,0,0
