"item","block","H","p","p_master","loading_seed","separation","block_size_mode","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","F1","F2","F3","F4","F5"
492,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.67787124426104,0,0,0,0
493,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.20201828773133,0,0,0,0
494,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.79107737913728,0,0,0,0
495,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.32590122893453,0,0,2.58749162196182,0
496,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.31782014667988,0,0,0,0
497,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.53203745605424,0,0,0,0
498,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.07508501061238,0,0,0,0
499,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.25558199244551,0,0,0,0
500,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.44577841903083,0,0,0,-2.42551256436855
501,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.02391994418576,0,0,0,0
502,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.99651098367758,0,0,0,0
503,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.45793539541773,0,-2.84906273265369,0,0
504,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.24725181306712,0,0,0,0
505,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.15151325589977,0,0,0,0
506,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.05141937779263,0,0,0,0
507,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.50085632107221,0,0,0,0
508,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.62038704077713,0,0,0,0
509,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.69515464315191,0,0,0,0
510,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.45624828687869,0,2.99610933498479,0,0
511,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.77665054285899,0,0,0,0
512,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.39409601339139,0,0,0,0
513,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.21227081073448,0,0,0,0
514,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.17926115286537,0,0,0,0
515,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.1704675515648,0,0,0,0
516,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.44429956702515,0,0,2.34644613903947,0
517,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.23590598185547,0,0,0,0
518,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.37236786144786,0,0,0,0
519,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.56269651418552,0,0,0,0
520,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.85015510069206,0,0,0,0
521,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.88673341274261,0,2.83757760608569,0,0
522,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.25994988856837,0,0,0,0
523,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.20641141873784,0,0,0,0
524,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.51561260968447,0,0,0,0
525,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.59968959307298,0,0,0,0
526,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.46966705215164,0,0,0,2.5742175898049
527,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.61359183862805,-2.25875322963111,0,0,0
528,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.73684123181738,0,0,0,0
529,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.76608131919056,0,0,0,0
530,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.82483231951483,0,0,0,0
531,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.25790803087875,0,0,0,0
532,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.73559507657774,0,0,0,0
533,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.15604872372933,0,0,0,0
534,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.17175618419424,0,0,0,0
535,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.47780431574211,0,0,0,0
536,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.43142387224361,0,0,0,0
537,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.17912619421259,0,0,-2.77252838388085,0
538,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.33135423576459,0,0,0,0
539,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.97956597153097,0,0,0,0
540,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.67495198803954,0,0,0,0
541,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.34725852962583,0,0,0,0
542,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.77163556474261,0,0,0,0
543,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.93049879604951,0,0,0,0
544,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.49132312065922,0,0,0,0
545,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.39144710544497,0,0,0,0
546,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.10189182450995,0,0,0,0
547,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.95832716440782,0,-2.44863635650836,0,0
548,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.77789641055278,0,0,0,0
549,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.89945150399581,0,0,0,0
550,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.54193141544238,0,0,0,0
551,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.31278082169592,0,0,0,0
552,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.615996157052,0,0,2.25091397459619,0
553,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.3124765297398,-2.93124267878011,0,0,0
554,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.45523560116999,0,0,0,0
555,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.39971495210193,0,0,0,0
556,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.10666207456961,2.51547472761013,0,0,0
557,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.28078505559824,0,0,0,0
558,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.8142936124932,0,0,0,0
559,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.82979393610731,0,0,0,0
560,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.90025892388076,0,0,-2.05818058364093,0
561,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.69171323650517,0,0,0,0
562,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.70640034577809,0,0,0,0
563,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.5940925120376,0,0,0,0
564,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.61920777894557,0,0,0,0
565,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.19573566131294,0,0,0,0
566,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.11748027661815,0,0,0,0
567,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.63366515142843,0,0,-2.09060128382407,0
568,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.3759306226857,0,0,0,0
569,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.09821602189913,0,0,0,0
570,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.53146477253176,0,0,0,0
571,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.60681262100115,0,0,0,0
572,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.58026246214285,0,0,0,0
573,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.711567285005,0,0,0,0
574,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.11513383151032,0,0,0,0
575,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.70093441475183,0,0,0,0
576,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.78720572870225,0,0,0,0
577,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.97542878496461,0,0,0,0
578,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.76257837819867,0,-2.14409920200706,0,0
579,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.37499804492109,0,0,0,0
580,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.0685476725921,0,0,0,0
581,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.38787696813233,0,0,0,0
582,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.76767195179127,0,0,0,0
583,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.50552663113922,0,0,0,0
584,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.57186839473434,0,0,0,0
585,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.9262321558781,0,0,0,2.12098207953386
586,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.73359448486008,0,0,0,0
587,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.92460711300373,0,0,0,0
588,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.56649107113481,0,0,0,0
589,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.00349530554377,0,0,0,0
590,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.39119484578259,0,0,0,0
591,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.78323475038633,0,0,0,0
592,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.54755117464811,0,0,0,0
593,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.58239204785787,0,0,0,0
594,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.86039702710696,0,0,0,2.6606027239468
595,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.2936294763349,0,2.31745914020576,0,0
596,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.55046829232015,0,0,0,0
597,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.48409833968617,0,0,0,-2.21174123650417
598,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.07584242615849,0,0,0,0
599,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.06604721373878,0,0,0,0
600,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.18678955826908,0,0,0,0
601,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.95762669341639,0,0,0,0
602,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.77774817543104,0,0,0,0
603,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.73732912261039,0,0,0,0
604,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.44403147534467,0,0,0,0
605,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.38571570604108,0,0,0,0
606,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.92824867507443,0,0,0,0
607,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.27206860412844,0,0,0,0
608,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.08404882601462,0,0,0,0
609,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.4837464063894,0,0,0,0
610,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.89315156638622,0,0,0,0
611,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.05361361359246,0,0,0,0
612,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.5027639165055,0,0,0,0
613,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.28885430912487,0,0,0,0
614,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.6652807041537,0,0,0,0
615,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.14078704593703,0,0,0,0
616,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.99953722255304,0,0,0,0
617,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.89351028832607,0,0,0,0
618,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.84183732536621,0,0,0,2.04453389253467
619,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.33184176310897,0,0,0,0
620,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.36967502813786,0,0,0,0
621,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.04041057708673,0,0,0,0
622,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.69249477609992,0,0,0,0
623,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.59598816372454,0,0,0,0
624,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.17746925074607,0,-2.42478355602361,0,0
625,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.75259342952631,0,0,0,0
626,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.21807103627361,0,0,0,0
627,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.84053023741581,0,0,0,0
628,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.62471087952144,0,0,0,0
629,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.28567296802066,-2.32418930530548,0,0,0
630,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.42350124637596,0,0,0,0
631,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.13832747656852,0,0,0,0
632,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.76891933009028,0,0,2.16399786109105,0
633,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.87700884183869,0,0,0,0
634,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.84399435436353,0,0,0,0
635,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.26653172960505,0,0,0,0
636,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.6065553734079,0,0,0,0
637,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.89595281053334,0,0,0,0
638,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.20179774751887,0,0,0,0
639,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.32997768744826,0,0,0,0
640,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.20320014003664,0,0,0,-2.22563331434503
641,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.25212124688551,0,0,0,0
642,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.64811137318611,0,0,0,0
643,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.06954336329363,0,0,0,0
644,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.39289889601059,0,0,0,-2.29294594563544
645,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.57796536013484,0,0,0,0
646,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.17566256318241,0,2.9026554422453,0,0
647,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.29416338005103,0,0,0,0
648,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.76694429479539,0,0,0,0
649,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.73311970569193,0,0,0,0
650,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.36574603570625,0,0,0,0
651,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.88235886348411,0,0,0,0
652,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.15820241370238,0,0,0,0
653,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.57468223711476,0,0,0,0
654,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.15545066958293,0,0,0,0
655,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.5676751958672,0,0,0,0
656,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.5336709881667,0,0,2.22115086950362,0
657,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.76340627484024,0,0,0,0
658,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.39609921816736,0,0,0,0
659,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.48842222546227,0,0,0,0
660,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.48670950788073,0,0,0,0
661,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.15507111907937,0,0,0,0
662,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.21931249764748,0,0,0,0
663,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.00394029077142,0,0,0,0
664,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.85589469829574,0,0,0,0
665,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.23254758911207,0,2.76341542531736,0,0
666,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.55840377369896,0,0,0,0
667,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.72963969549164,0,0,0,0
668,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.44402101426385,0,0,0,0
669,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.76340447925031,0,0,0,2.58676522248425
670,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.33251285157166,0,-2.02592207188718,0,0
671,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.02095503569581,0,0,0,0
672,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.70362392649986,0,0,0,0
673,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.92739463294856,0,0,0,0
674,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.90428185393102,0,0,0,0
675,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.89051028992981,0,0,0,0
676,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.90146846044809,0,0,0,0
677,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.82757462747395,0,0,0,0
678,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.20055905007757,0,0,0,0
679,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.73620577831753,0,0,0,0
680,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.59825539519079,0,0,-2.90667270030826,0
681,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.67137724882923,0,0,0,0
682,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.63695644796826,0,0,2.38553264876828,0
683,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.29910823516548,0,0,0,0
684,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.38152818614617,0,2.9394319136627,0,0
685,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.74988253414631,0,2.96302135917358,0,0
686,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.57306644390337,0,0,0,0
687,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.84156920411624,0,0,0,0
688,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.91478683659807,0,0,0,0
689,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.73296729614958,0,0,0,0
690,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.35590273444541,0,0,0,0
691,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.94183146534488,0,0,0,0
692,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.69179268716834,0,0,0,0
693,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.96473083761521,0,0,0,0
694,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.24328113277443,0,0,0,0
695,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.86715171230026,0,0,0,0
696,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.5598252043128,0,0,0,0
697,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.44858980388381,0,0,0,0
698,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.27661918755621,0,0,0,0
699,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.12025834131055,0,0,0,0
700,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.14937479211949,2.16163326893002,0,0,0
701,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.32483947719447,0,0,0,0
702,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.46660646051168,0,0,2.52558393683285,0
703,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.73987876879983,0,0,0,0
704,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.08515583747067,0,0,0,0
705,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.82092901645228,0,0,0,0
706,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.34459525253624,0,0,0,0
707,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.35009269649163,0,0,0,0
708,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.42288763378747,0,0,0,0
709,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.29969828063622,0,0,0,0
710,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.86481818999164,0,0,0,0
711,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.19273381843232,0,0,2.06020705681294,0
712,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.23263766546734,0,0,0,0
713,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.71293178736232,0,0,0,0
714,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.31928873597644,0,0,0,0
715,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.15176985692233,0,0,2.24030247423798,0
716,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.26764151966199,0,0,0,0
717,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.74488515546545,0,0,0,0
718,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.32096310216002,0,0,0,0
719,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.51585416705348,0,0,0,0
720,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.50304204877466,0,0,0,0
721,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.39077372010797,0,0,0,0
722,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.28588070767,0,0,0,0
723,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.30389278987423,-2.84652931638993,0,0,0
724,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.54647154849954,0,0,0,0
725,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.02623752877116,0,0,0,0
726,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.84383035823703,0,0,0,0
727,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.94029195071198,0,0,0,0
728,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.22684900416061,0,0,0,0
729,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.49829697073437,0,0,0,-2.50569830322638
730,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.12443554354832,0,0,0,0
731,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.18570506223477,0,0,0,-2.0988027586136
732,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.35126351285726,0,0,0,0
733,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.89589481777512,0,2.12802977627143,0,0
734,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.30837721610442,0,0,0,0
735,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.74677707138471,2.63299424829893,0,0,0
736,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.39346901234239,0,0,0,0
737,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.57320289569907,0,0,0,0
738,1,5,2000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.09517048951238,0,0,0,0
