"item","block","H","p","p_master","loading_seed","separation","block_size_mode","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","F1","F2","F3","F4","F5"
492,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.87694826512598,0,0,0
493,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.34011276066303,0,0,0
494,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.66777878720313,0,0,0
495,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.53323150495999,0,0,0
496,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.92986271390691,0,0,0
497,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.90768470428884,0,0,0
498,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.01823577098548,0,0,0
499,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.48922844743356,0,0,0
500,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.16821833956055,0,0,0
501,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.5340074505657,0,0,0
502,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.81782072875649,0,0,0
503,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.63440062035806,0,0,0
504,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.09975780802779,0,0,0
505,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.95907947258092,0,0,0
506,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.27236676681787,0,0,0
507,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.29455208685249,0,0,0
508,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.18367785727605,0,0,0
509,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.41640839073807,0,0,0
510,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.10397433699109,0,0,0
511,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.0903369600419,0,0,0
512,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.90391608327627,0,0,0
513,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.74074560077861,0,0,0
514,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.78576809167862,0,0,0
515,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.762439355487,0,0,0
516,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.46523459185846,0,0,-2.49968830985017
517,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.26733921444975,0,0,0
518,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.62116118636914,0,0,0
519,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.0759880268015,0,0,0
520,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.32816827762872,0,0,0
521,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.39765056222677,0,0,0
522,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.07704295427538,0,0,0
523,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.4889997439459,0,0,0
524,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.18416231474839,0,0,0
525,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.13423309638165,-2.64774629310705,0,0
526,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.17584134661593,0,0,0
527,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.03144001006149,2.48986594425514,0,0,0
528,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.76023608772084,0,0,0
529,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.08765203086659,0,0,0
530,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.21812718408182,0,0,0
531,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.99379495391622,-2.51798984827474,2.09526437032036,0
532,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.33931787335314,0,0,0
533,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.80933895800263,0,0,0
534,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.39848254178651,0,0,0
535,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.60514708817936,0,0,0
536,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.45132173178717,0,0,0
537,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.18469578633085,2.2787003077101,0,0,0
538,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.31548942904919,0,0,0
539,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.28447293909267,0,0,0
540,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.3409753094893,0,0,0
541,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.82504408969544,0,0,0
542,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.74209207412787,0,0,0
543,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.11530153080821,0,0,0
544,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.15899028419517,0,0,0
545,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.24456462473609,0,0,0
546,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.56885514291935,0,0,0
547,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.61071221553721,0,0,0
548,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.14865894452669,0,-2.52628069347702,0
549,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.88850287906826,0,0,0
550,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.06961175287142,0,0,0
551,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.81581578333862,0,0,0
552,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.05500209750608,0,0,0
553,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.43695714953355,0,0,0
554,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.43182029994205,0,0,0
555,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.8044385346584,0,0,0
556,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.86861801776104,0,0,-2.22260134411044
557,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.69276482448913,0,0,0
558,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.71082067047246,0,0,0
559,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.34497645590454,0,0,0
560,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.60954256542027,0,0,0
561,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.72472613863647,0,0,0
562,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.64552358398214,0,2.21968520642258,-2.22441764222458
563,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.57749366876669,0,0,0
564,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.75145164504647,0,0,0
565,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.09321124665439,0,0,0
566,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.57226286665536,0,0,0
567,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.70668879360892,0,0,0
568,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.02629138785414,0,0,0
569,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.4217778891325,0,0,0
570,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.39359989832155,0,0,0
571,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.77780501171947,0,0,0
572,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.90803336282261,0,0,0
573,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.85720547940582,0,0,0
574,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.31500578299165,0,0,0
575,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.0445524067618,-2.34492570068687,0,0
576,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.26044555567205,0,0,0
577,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.86122315237299,0,0,0
578,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.64624219504185,0,0,0
579,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.14131925720721,0,0,0
580,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.49342683306895,0,0,0
581,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.20058606262319,0,0,0
582,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.78026362881064,0,0,0
583,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.39930332172662,0,0,0
584,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.59542959206738,0,0,0
585,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.15739947115071,0,0,0
586,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.65112280636095,0,0,0
587,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.03736164513975,0,0,0
588,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.66531996289268,0,0,0
589,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.3020961608272,0,0,0
590,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.69933285471052,0,0,0
591,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.48206399963237,0,0,0
592,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.54361445526592,0,0,0
593,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.02200334751979,0,0,0
594,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.43791375961155,0,0,0
595,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.58032633177936,0,0,0
596,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.39321225788444,0,0,0
597,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,-2.42189014935866,2.91595345875248,0,0,2.01635212730616
598,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.0828680077102,0,-2.05693273083307,2.37665254459716
599,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.47289219987579,0,0,0
600,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.9478458405938,0,0,0
601,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.4615598518867,0,0,2.45758041134104
602,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.8340119770728,0,0,0
603,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.9504799908027,0,0,0
604,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.28163832961582,0,0,0
605,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.30615002592094,0,0,-2.12950220680796
606,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.01131940935738,2.35043314332142,0,0,0
607,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.3236839431338,0,0,0
608,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.14435427100398,0,0,0
609,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.83121691341512,0,0,0
610,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.43913326691836,0,0,0
611,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.37684140517376,0,0,0
612,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.92612564587034,0,0,0
613,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.35768119175918,0,0,0
614,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.02322621410713,0,0,0
615,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.16913219820708,0,0,0
616,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.21869859914295,0,0,0
617,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.36496076313779,0,0,0
618,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.26256840163842,0,2.76497888285667,0
619,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.4758924820926,0,0,0
620,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.99942899192683,0,0,0
621,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.88066403684206,0,0,0
622,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.75575506314635,0,0,0
623,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.51552584208548,0,0,0
624,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.89827195112593,0,0,0
625,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.06581318192184,0,0,0
626,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.39736287039705,0,0,0
627,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.74571428308263,0,0,2.96478680497967
628,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.66245304443873,0,0,0
629,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.56729241018184,0,0,0
630,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.42956580757163,0,0,0
631,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.61662197113037,0,0,0
632,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.83348940243013,0,0,0
633,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.44655251619406,0,0,0
634,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.54361858521588,0,-2.97530903480947,0
635,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.09103719191626,-2.96772329648957,0,0
636,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.86111752898432,0,0,0
637,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.39232883625664,0,0,0
638,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.95789993018843,0,0,0
639,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.57214336609468,2.56163885467686,0,0
640,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.10224548703991,0,0,0
641,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.74037565267645,0,0,0
642,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.05531103117391,0,0,0
643,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.39777537644841,0,0,0
644,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.12644503870979,0,0,0
645,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.46503832330927,0,0,0
646,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.69633471639827,2.36208777781576,0,0
647,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.11407962534577,0,0,0
648,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.27939833677374,0,0,0
649,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.34197519696318,0,0,0
650,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.00178178399801,0,0,0
651,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.78659069282003,0,0,0
652,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.37661353917792,0,0,0
653,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.51435680571012,0,0,0
654,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.40377850388177,0,0,0
655,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.63143995217979,0,0,0
656,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.29386174003594,0,0,0
657,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.18734831851907,0,0,0
658,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.8585100742057,0,0,0
659,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.65527419303544,0,0,0
660,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.97508836747147,0,0,0
661,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.81178369512782,0,0,0
662,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.40572238876484,0,0,0
663,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.58200592081994,0,0,0
664,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.03882765700109,2.67723619798198,0,0
665,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.50635243090801,0,0,0
666,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.55748084420338,0,0,0
667,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.22817213344388,0,0,0
668,2,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,2.82065974362195,0,0,0
669,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.0316611751914,0,0
670,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.78394276439212,0,0
671,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.94999162480235,0,0
672,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.63700430630706,-2.95215967786498,0
673,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.03143221791834,0,0
674,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.80385306174867,0,0
675,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.72758529800922,0,0
676,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.72639480675571,0,2.94702724460512,0,0
677,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.93898275541142,0,0
678,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.79458293318748,0,0
679,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.83749839127995,0,0
680,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.70745836687274,0,0
681,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.72820711438544,0,0
682,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.42677923012525,0,0
683,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.26353395474143,0,0
684,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.56781051959842,0,0
685,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.25898648542352,2.95600607874803,0
686,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.39554775832221,0,0
687,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.36179814650677,0,0
688,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.40497186314315,0,0
689,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.65746376500465,0,0
690,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,-2.10448620771058,2.53428215556778,0,0
691,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.6458763605915,0,0
692,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.4344847635366,0,0
693,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.23195347283036,0,0
694,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.75433652359061,0,0
695,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.43585970206186,0,0
696,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.70037888223305,0,0
697,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.35328542324714,2.17335063847713,0
698,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.40517903049476,0,0
699,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.80961227696389,0,0
700,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.89371425216086,0,0
701,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.78840314107947,0,0
702,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.20090175746009,0,0
703,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.95313784992322,0,0
704,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.86374052823521,0,0
705,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.4988368221093,0,2.29144577309489
706,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.14606995810755,0,0
707,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.43368822289631,0,0
708,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.23614023509435,0,0
709,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.42980873701163,0,0
710,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.85039444710128,0,0
711,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.10600622859783,0,0
712,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.82067077420652,0,0
713,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.90286217303947,0,2.49443025118671,0,0
714,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.42749407608062,0,2.73112567258067
715,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.25226270104758,0,0
716,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.18054490606301,0,0
717,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.52350745210424,0,0
718,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,-2.84672134066932,0,2.01753143733367,0,0
719,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.65809524198994,0,0
720,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.43076480086893,0,0
721,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.93355476064608,0,0
722,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,2.88109978241846,0,2.09498891304247,0,0
723,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.49605500069447,0,0
724,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.28772040922195,-2.8191498008091,0
725,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,-2.66399774351157,2.54801390343346,0,0
726,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.69502924662083,0,0
727,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.93225866276771,0,0
728,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.96983052976429,0,0
729,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.57483779639006,0,0
730,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.51772787794471,0,0
731,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.44412994594313,0,0
732,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.1724589865189,0,0
733,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.42034784657881,0,0
734,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.88909525051713,0,0
735,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.74891451001167,0,0
736,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.32610763679259,0,0
737,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.86339727789164,0,0
738,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.47813201905228,0,0
739,3,5,1000,2000,20772531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.69232895434834,0,0
