"item","block","H","p","p_master","loading_seed","separation","block_size_mode","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10"
414,8,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,-2.40050017484464,2.3083134542685,0,0
415,8,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.62462497036904,2.01872765109874,0,0
416,8,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.21358583727852,0,0,0,2.49938147608191,0,0
417,8,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,-2.26521775359288,0,2.78870490589179,0,0
418,8,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.73262919532135,0,0
419,8,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.19387936266139,0,0
420,8,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.27404879149981,0,0
421,8,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.42462448286824,2.29139705724083,0
422,8,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.0327113410458,0,0
423,8,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,2.32507755979896,0,0,0,0,2.79673377121799,0,0
424,8,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.36484756460413,0,0
425,8,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.61214895965531,0,0
426,8,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.53441676893272,0,0,2.84406747156754,0,0
427,8,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.73090138379484,0,2.47274225112051,2.08527395804413,0,0
428,8,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,-2.63201416283846,2.71469697123393,0,0
429,8,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.26670486084186,0,0
430,9,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,2.99110699188896,0
431,9,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.564774885308,0,2.93198006809689,0
432,9,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,-2.49919311585836,0,0,0,0,0,0,0,2.11397297168151,0
433,9,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.59819849510677,0,0,0,0,0,0,0,2.97732921293937,0
434,9,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,2.94428618228994,0
435,9,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,-2.90693437191658,0,2.09957422083244,0
436,9,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.23796171089634,0,0,0,0,2.95701815374196,0
437,9,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,2.12722881301306,0
438,9,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,2.32338129309937,0
439,9,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.24551383685321,0,0,0,0,0,0,2.95046827150509,0
440,9,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,2.887350454228,0
441,9,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,-2.69207252748311,0,0,2.16974252718501,0
442,9,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,2.20811876375228,0
443,9,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.90985990595073,2.78017217316665,0
444,9,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,2.02435725112446,0
445,9,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,2.04971693106927,0
446,9,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,-2.61478843493387,0,0,0,0,0,2.5736557727214,0
447,9,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,2.56599912280217,0
448,9,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,2.077963470947,0
449,9,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,2.74343800148927,2.99451835313812
450,9,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.38533059321344,0,-2.49318723962642,0,0,0,0,2.94549471465871,0
451,9,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,-2.09469008073211,0,0,0,0,0,2.22747049923055,0
452,9,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.16128133167513,2.33285376545973,0
453,9,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,2.2931815343909,0
454,9,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,2.49028478725813,0
455,9,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,2.10627486812882,0
456,9,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,2.21189143927768,0
457,9,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,-2.26259515387937,0,2.39363006176427,0
458,9,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,2.28144329483621,0
459,9,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,-2.85926296398975,2.99270765227266,0
460,9,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,2.3586188997142,0,0,2.53227443387732,0
461,9,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,2.26143813622184,0
462,9,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,2.33187059033662,0
463,9,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,2.861961401999,0
464,9,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,-2.89690456166863,0,0,0,0,0,0,2.50051485328004,0
465,9,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,2.83570109680295,0
466,10,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,0,2.39837259077467
467,10,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,0,2.31172379478812
468,10,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,-2.90763818169944,-2.04111793148331,0,0,0,2.62537186034024
469,10,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,0,2.1545004977379
470,10,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,-2.28788776975125,0,0,0,2.77941579883918
471,10,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,-2.57355916523375,2.2885941141285
472,10,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,2.42106790677644,0,0,0,0,0,0,0,2.4256272430066
473,10,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,0,2.86341583472677
474,10,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.52581011527218,0,0,0,2.77879629540257,2.04471141914837
475,10,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,-2.32655377755873,0,2.16718627838418
476,10,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,-2.61480747442693,0,0,0,0,2.3537275288254
477,10,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,0,2.70558772608638
478,10,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,0,2.96107316436246
479,10,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,-2.45391735737212,2.02749065146782
480,10,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,0,2.99410969996825
481,10,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,0,2.26065556332469
482,10,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,0,2.95874555944465
483,10,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,-2.19573150086217,2.72109502111562
484,10,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,-2.5774518258404,2.74877902888693,0,0,0,0,2.62977841449901
485,10,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,0,2.33578368555754
486,10,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,0,2.05419417796656
487,10,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,0,2.59307043836452
488,10,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,-2.8430642997846,0,2.3438540128991
489,10,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,0,2.49548037350178
490,10,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,0,2.6543437205255
491,10,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,0,2.01063342392445
492,10,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,0,2.14851845381781
493,10,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,0,2.20278457202949
494,10,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,0,2.64164299773984
495,10,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,0,2.64977242960595
496,10,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.03830983769149,0,0,0,0,2.47022705967538
497,10,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,0,2.96919894660823
498,10,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,0,2.21133001986891
499,10,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,2.38457235740498,0,0,-2.04165236419067,0,2.34399683913216
500,10,10,500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,0,2.05592781305313
