"scenario","rep","np_regime","n","p","H_true","G_true","G_config","K_joint","fix_dgp_parameters","dgp_parameter_seed","loading_parameter_seed","mixture_parameter_seed","data_seed","dgp_p_max","separation","mixture_param_mode","mixture_variance_mode","intercept_mode","intercept_sd","intercept_block_span","intercept_clip","loading_design","block_size_mode","loading_sign_mode","alignment_mode","loading_strength","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","cross_sign_mode","dgp_min_block_size","dgp_median_block_size","dgp_max_block_size","dgp_min_total_nonzero_loadings_by_factor","dgp_median_total_nonzero_loadings_by_factor","dgp_min_cross_nonzero_loadings_by_factor","dgp_median_cross_nonzero_loadings_by_factor","dgp_mean_nonzero_loadings_per_item","dgp_mean_cross_loadings_per_item","dgp_cross_nonzero_fraction","dgp_mean_abs_primary_loading","dgp_mean_abs_cross_loading","dgp_min_loading_l2_by_factor","dgp_median_loading_l2_by_factor","dgp_min_primary_l2_by_factor","dgp_median_primary_l2_by_factor","dgp_n_items_all_zero","dgp_n_items_all_one","dgp_n_items_prev_lt_01","dgp_n_items_prev_gt_99","dgp_min_item_prevalence","dgp_q05_item_prevalence","dgp_median_item_prevalence","dgp_q95_item_prevalence","dgp_max_item_prevalence","dgp_min_marginal_component_count","dgp_median_marginal_component_count","dgp_n_empty_marginal_components","dgp_observed_joint_profiles","dgp_possible_joint_profiles","ours_pretraining_method","viroli_lambda_l1_penalty","viroli_loading_prior","min_mixture_var","viroli_seed","parallel_enabled","parallel_workers","method","mean_factor_abs_cor","mean_loading_abs_cor","min_factor_abs_cor","factor_score_rmse","factor_score_raw_rmse","lambda_corr","lambda_rmse","alpha_corr","alpha_rmse","alpha_raw_corr","alpha_raw_rmse","probability_rmse","joint_profile_ari","seconds","stage1_signal_relative_frobenius_error","stage1_signal_per_entry_mse","stage1_signal_correlation","stage1_sinTheta_op","stage1_sinTheta_fro","stage1_estimated_rank","stage1_full_loglik_per_response","stage1_true_sv_H","stage1_true_sv_Hplus1","stage1_fit_sv_H","stage1_fit_sv_Hplus1","stage1_fit_sv_H_to_Hplus1_ratio","marginal_mu_rmse","marginal_var_rmse","marginal_weight_rmse","marginal_mu_corr","marginal_log_var_corr","marginal_weight_corr","joint_mu_rmse","joint_var_rmse","joint_mu_corr","joint_var_corr","joint_weight_corr","joint_weight_rmse","joint_weight_l1","joint_weight_max_abs_error","est_effective_classes_001","est_effective_classes_01","joint_alignment_method","flat_parameter_corr","flat_parameter_blocks","all_parameter_corr","all_parameter_corr_raw","all_parameter_blocks","gibbs_min_parameter_ess","gibbs_median_parameter_ess","gibbs_mean_parameter_ess","gibbs_min_alpha_ess","gibbs_median_alpha_ess","gibbs_min_lambda_ess","gibbs_median_lambda_ess","gibbs_min_pi_ess","gibbs_median_pi_ess","gibbs_min_mu_ess","gibbs_median_mu_ess","gibbs_min_sig2_ess","gibbs_median_sig2_ess","gibbs_median_iteration_seconds","gibbs_median_z_sample_seconds","gibbs_median_factor_sample_seconds","gibbs_median_class_sample_seconds","gibbs_median_mixture_weight_seconds","gibbs_median_mixture_parameter_seconds","gibbs_median_regression_seconds","gibbs_median_normalization_seconds","gibbs_median_keep_draw_seconds","gibbs_median_diagnostics_seconds","occupied_classes","posterior_kept_draws","mfa_converged","mfa_completed_iter","mfa_final_lambda_rel_range","mfa_final_intercept_rel_range","mfa_final_occupied_range","source_chunk","em_svd_init_method","em_svd_init_z","selected_em_start","em_svd_soft_shrinkage","em_svd_soft_shrinkage_ratio","em_svd_soft_shrinkage_reference","em_svd_soft_rank_cap","mixture_update","pretrain_loading_penalty","rotation_optimizer","rotation_loading_l1_penalty","riemannian_rotation_steps","riemannian_update","lambda_l1_penalty","lasso_backend","glmnet_standardize","refine_enforce_monotone","refine_monotone_tolerance","mu_prior_mean","mu_prior_kappa","var_prior_shape","var_prior_scale","weight_prior_alpha","refine_mu_prior_mean","refine_mu_prior_kappa","refine_var_prior_shape","refine_var_prior_scale","refine_weight_prior_alpha","pretraining_converged","pretraining_completed_iter","selected_pretraining_iteration","pretraining_return_best_iteration","rotation_converged","rotation_completed_outer","refinement_converged","refinement_completed_iter","selected_refinement_iteration","refinement_return_best_iteration","refinement_stopping_objective","refinement_all_mixtures_converged","refinement_monotone_guard_triggered","ours_median_em_iteration_seconds","ours_median_em_e_step_seconds","ours_median_em_projection_seconds","ours_median_em_objective_seconds","ours_median_rotation_iteration_seconds","ours_median_rotation_update_seconds","ours_median_rotation_mixture_refit_seconds","ours_median_rotation_objective_seconds","ours_median_refinement_iteration_seconds","ours_median_refinement_factor_update_seconds","ours_median_refinement_lambda_update_seconds","ours_median_refinement_mixture_update_seconds"
"rep8_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n200_p500_H5_G2-2-2-2-2_sep2",8,"n200p500",200,500,5,"2-2-2-2-2","2-2-2-2-2",32,TRUE,22262731,20772531,22262731,22342731,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",54,75,206,71,98,13,17,1.19,0.19,0.0475,2.50136164443148,2.50600129747763,21.2655127934909,25.2984058079121,18.5843806812515,22.0823614309599,0,0,0,0,0.275,0.36,0.495,0.60025,0.705,80,100,0,32,32,NA,0,"normal",0.05,22342768,FALSE,1,"viroli_gaussian_gibbs",0.98914196858868,0.961379781329708,0.986604799022721,0.146994838373759,0.188141287062057,0.962293873611002,0.389156174363405,0.850317918445116,0.451925296168417,NA,NA,0.0667085450832184,0.978089452450809,21.744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.115237015492221,0.0380916953053488,0.060795873230882,0.994409818094412,0.874883437159645,NA,0.115237015492221,0.0380916953053488,0.994409818094408,0.857099225571509,NA,0.0085780130407884,0.217251538163252,0.0159520176789895,32,32,"axis_sorted_product",0.954318631280056,"alpha+loading+joint_mu+joint_var+joint_weight",0.938135347811313,0.957436628613543,"alpha+loading+joint_mu+joint_log_var",3.80163517415642,32.9115539854629,51.4650324024766,4.13285948360912,51.755216141081,3.80163517415642,30.6463039986141,794.836125584638,918.085161200259,735.180965692098,903.960026066149,35.3759054296276,117.821319352291,0.0104289054870605,0.0049588680267334,0.00310647487640381,0.000761032104492188,NA,0.000113010406494141,0.00128209590911865,3.40938568115234e-05,2.21729278564453e-05,NA,10,1000,NA,2000,NA,NA,NA,"fixed_ifeval_serial_viroli_gaussian_rep8_H5_G2_2_2_2_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rep8_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H5_G2-2-2-2-2_sep2",8,"n400p500",400,500,5,"2-2-2-2-2","2-2-2-2-2",32,TRUE,22262731,20772531,22262731,22343731,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",54,75,206,71,98,13,17,1.19,0.19,0.0475,2.50136164443148,2.50600129747763,21.2655127934909,25.2984058079121,18.5843806812515,22.0823614309599,0,0,0,0,0.275,0.42225,0.53,0.64775,0.7325,180,200,0,32,32,NA,0,"normal",0.05,22343768,FALSE,1,"viroli_gaussian_gibbs",0.991297826749354,0.980009801197233,0.990227508093457,0.13176052381134,0.141477682248898,0.981386571090249,0.250450636475893,0.954224124502691,0.279473132138662,NA,NA,0.0526771291740581,0.983441055044994,44.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0467346345108062,0.0233973296369298,0.0246370785756029,0.999256125490121,0.965610859517808,NA,0.0467346345108062,0.0233973296369298,0.999256125490122,0.95077745214392,NA,0.003447825227222,0.0927516947777213,0.00627550750300507,32,32,"axis_sorted_product",0.97976387524621,"alpha+loading+joint_mu+joint_var+joint_weight",0.973439115021465,0.982098245772089,"alpha+loading+joint_mu+joint_log_var",3.63998956478786,39.2489427978017,54.4521972050717,4.88174184253018,47.817030253724,3.63998956478786,37.6080425784415,727.300330705004,933.193760510025,655.131265685785,898.20234884388,20.466063531231,74.3780284202143,0.0193408727645874,0.00982260704040527,0.00609993934631348,0.00137209892272949,NA,0.000133037567138672,0.00170183181762695,3.79085540771484e-05,2.40802764892578e-05,NA,10,1000,NA,2000,NA,NA,NA,"fixed_ifeval_serial_viroli_gaussian_rep8_H5_G2_2_2_2_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rep8_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p500_H5_G3-3-3-3-3_sep2",8,"n100p500",100,500,5,"3-3-3-3-3","3-3-3-3-3",243,TRUE,23012731,20772531,23012731,23091731,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",54,75,206,71,98,13,17,1.19,0.19,0.0475,2.50136164443148,2.50600129747763,21.2655127934909,25.2984058079121,18.5843806812515,22.0823614309599,0,0,0,0,0.21,0.36,0.52,0.67,0.76,22,30,0,84,243,NA,0,"normal",0.05,23091768,FALSE,1,"viroli_gaussian_gibbs",0.739274940505453,0.759645732613709,0.590467962003957,0.718495384674949,0.667733228932405,0.757680166271403,1.03617363640541,0.820768888967645,0.475969371271104,NA,NA,0.0987661520018178,0.108453568316065,12.695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.648964945045697,0.548748709688251,0.126984732194818,0.863757910284444,-0.296646552883376,0.473770247140341,0.648964945045696,0.548748709688251,0.86375791028446,-0.312095718755612,0.426673880958725,0.00412158381515453,0.837754711188545,0.0122846335318705,145,33,"axis_sorted_product",0.739640021321092,"alpha+loading+joint_mu+joint_var+joint_weight",0.569033792382285,0.643752878657563,"alpha+loading+joint_mu+joint_log_var+joint_weight",3.44538388615355,24.5434299003431,55.867726024776,8.91594601174773,183.068550705599,3.44538388615355,18.3426623723908,35.5517027335546,110.145708542349,9.00400238302311,149.762193448725,73.0556476336045,248.115934455183,0.00586152076721191,0.00246906280517578,0.00154304504394531,0.00046992301940918,NA,0.000123023986816406,0.00108194351196289,3.19480895996094e-05,1.9073486328125e-05,NA,15,1000,NA,2000,NA,NA,NA,"fixed_ifeval_serial_viroli_gaussian_rep8_H5_G3_3_3_3_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rep8_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n200_p500_H5_G3-3-3-3-3_sep2",8,"n200p500",200,500,5,"3-3-3-3-3","3-3-3-3-3",243,TRUE,23012731,20772531,23012731,23092731,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",54,75,206,71,98,13,17,1.19,0.19,0.0475,2.50136164443148,2.50600129747763,21.2655127934909,25.2984058079121,18.5843806812515,22.0823614309599,0,0,0,0,0.21,0.33,0.54,0.665,0.745,53,64,0,139,243,NA,0,"normal",0.05,23092768,FALSE,1,"viroli_gaussian_gibbs",0.967519596839857,0.960174548289131,0.950128661063008,0.254236115232839,0.275777587140033,0.95860346064459,0.457758927401149,0.95735497039064,0.270840983620311,NA,NA,0.0750110698271217,0.338245424012238,21.584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.342625143570925,0.364948016117235,0.105766519706919,0.951618593279363,0.362836835072452,-0.152789003003727,0.342625143570924,0.364948016117235,0.951618593279381,0.28756319263188,-0.14521218624186,0.00297492665301451,0.593732901320805,0.00867547043031742,233,3,"axis_sorted_product",0.938418230727772,"alpha+loading+joint_mu+joint_var+joint_weight",0.744929909668803,0.856354633917241,"alpha+loading+joint_mu+joint_log_var+joint_weight",3.51250156538978,30.7407293340925,53.7484974604006,6.82561242092209,145.982716955619,3.51250156538978,25.1824850649603,17.9966883645159,74.6141056583224,23.7908716520262,84.5350867442062,80.5932157431832,148.471294804096,0.0103023052215576,0.00481390953063965,0.00307798385620117,0.000792026519775391,NA,0.000137090682983398,0.00126409530639648,3.40938568115234e-05,2.288818359375e-05,NA,15,1000,NA,2000,NA,NA,NA,"fixed_ifeval_serial_viroli_gaussian_rep8_H5_G3_3_3_3_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rep8_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H5_G3-3-3-3-3_sep2",8,"n400p500",400,500,5,"3-3-3-3-3","3-3-3-3-3",243,TRUE,23012731,20772531,23012731,23093731,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",54,75,206,71,98,13,17,1.19,0.19,0.0475,2.50136164443148,2.50600129747763,21.2655127934909,25.2984058079121,18.5843806812515,22.0823614309599,0,0,0,0,0.2675,0.384875,0.5375,0.6475,0.73,103,131,0,193,243,NA,0,"normal",0.05,23093768,FALSE,1,"viroli_gaussian_gibbs",0.98942530002152,0.983757347273202,0.98237859363117,0.145246433543368,0.163744351828018,0.984656248809013,0.227497806596069,0.940773275406893,0.25839391685698,NA,NA,0.0580665093939964,0.765033004080218,40.948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.097582461447763,0.1032207010034,0.0293271832836901,0.997271869249498,0.181645176587758,0.784663589662939,0.097582461447763,0.1032207010034,0.997271869249512,0.183275771739416,0.778739873698633,0.000835898803040348,0.159870627316147,0.00315637442550264,243,0,"axis_sorted_product",0.983066401653791,"alpha+loading+joint_mu+joint_var+joint_weight",0.804009616177713,0.96811771098395,"alpha+loading+joint_mu+joint_log_var+joint_weight",3.49811824902686,32.1510498416103,56.8554591530784,5.3013592680173,141.65232179711,3.49811824902686,25.0835054748157,6.79959914061445,188.197697908195,7.13805352525941,225.941316621659,3.85601849121578,40.5603788414015,0.0195398330688477,0.0100104808807373,0.00605201721191406,0.00143003463745117,NA,0.000160932540893555,0.00169014930725098,3.814697265625e-05,2.40802764892578e-05,NA,15,1000,NA,2000,NA,NA,NA,"fixed_ifeval_serial_viroli_gaussian_rep8_H5_G3_3_3_3_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rep9_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p500_H10_G2-2-2-2-2-2-2-2-2-2_sep2",9,"n100p500",100,500,10,"2-2-2-2-2-2-2-2-2-2","2-2-2-2-2-2-2-2-2-2",1024,TRUE,26762731,21272531,26762731,26851731,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",35,40,114,49,68,12,24,1.46,0.46,0.0511111111111111,2.49387145978305,2.47518526363065,17.4175591676944,20.6326300141011,14.6167185051138,15.6427280851495,0,0,0,0,0.28,0.3995,0.52,0.65,0.73,44,50,0,95,1024,NA,0,"normal",0.05,26851768,FALSE,1,"viroli_gaussian_gibbs",0.571259396254461,0.562902455467073,0.345957013750652,0.921361164482293,0.900680032438182,0.572393734264422,1.1915935399149,0.739465104743126,0.739651323051182,NA,NA,0.122859123147804,0.0641473342378612,15.805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.507553292856187,0.606726775985421,0.230445979155123,0.859904500977101,-0.203403359481248,NA,0.507553292856185,0.606726775985418,0.859904500977035,-0.268539537153524,NA,0.00212572017008114,1.18829457970515,0.0177045112552377,241,16,"axis_sorted_product",0.659113475447212,"alpha+loading+joint_mu+joint_var+joint_weight",0.391607261746603,0.534810210090281,"alpha+loading+joint_mu+joint_log_var",3.66698802399998,18.8555404503884,28.0320298145325,5.34461511559928,62.0706752306939,3.66698802399998,17.493209358403,11.6241307552544,34.2720751225645,12.7468168800596,51.5322143868074,28.0277897526007,79.5461540679564,0.00709390640258789,0.00264406204223633,0.00181102752685547,0.000889062881469727,NA,0.000191926956176758,0.00131702423095703,5.10215759277344e-05,3.09944152832031e-05,NA,20,1000,NA,2000,NA,NA,NA,"fixed_ifeval_serial_viroli_gaussian_rep9_H10_G2_2_2_2_2_2_2_2_2_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rep9_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n200_p500_H10_G2-2-2-2-2-2-2-2-2-2_sep2",9,"n200p500",200,500,10,"2-2-2-2-2-2-2-2-2-2","2-2-2-2-2-2-2-2-2-2",1024,TRUE,26762731,21272531,26762731,26852731,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",35,40,114,49,68,12,24,1.46,0.46,0.0511111111111111,2.49387145978305,2.47518526363065,17.4175591676944,20.6326300141011,14.6167185051138,15.6427280851495,0,0,0,0,0.245,0.385,0.505,0.625,0.735,88,100,0,182,1024,NA,0,"normal",0.05,26852768,FALSE,1,"viroli_gaussian_gibbs",0.67156492638622,0.644625700127664,0.439045056999312,0.808446532858805,0.778122152968498,0.646118494226878,1.01605611124669,0.829228696055486,0.505196237302108,NA,NA,0.101205500558298,0.150712400248678,26.369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.691154681129575,0.566130960395942,0.15205236084672,0.747136847655607,0.178434875495034,NA,0.691154681129573,0.566130960395946,0.747136847655606,0.191418686594561,NA,0.000996562392724231,0.897879071574779,0.0033283008382003,475,0,"axis_sorted_product",0.670189905586781,"alpha+loading+joint_mu+joint_var+joint_weight",0.455896508886733,0.652290575486019,"alpha+loading+joint_mu+joint_log_var",3.20668821503725,17.910618692662,29.8173719187837,4.11209100893534,65.4601387026744,3.20668821503725,16.4414389133556,14.4107640177319,34.7015725853064,11.7400149017485,57.0958094230374,28.615379102427,66.8035252670091,0.0124669075012207,0.00510895252227783,0.00361418724060059,0.00151395797729492,NA,0.000213861465454102,0.00163698196411133,5.41210174560547e-05,3.60012054443359e-05,NA,20,1000,NA,2000,NA,NA,NA,"fixed_ifeval_serial_viroli_gaussian_rep9_H10_G2_2_2_2_2_2_2_2_2_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rep9_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H10_G2-2-2-2-2-2-2-2-2-2_sep2",9,"n400p500",400,500,10,"2-2-2-2-2-2-2-2-2-2","2-2-2-2-2-2-2-2-2-2",1024,TRUE,26762731,21272531,26762731,26853731,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",35,40,114,49,68,12,24,1.46,0.46,0.0511111111111111,2.49387145978305,2.47518526363065,17.4175591676944,20.6326300141011,14.6167185051138,15.6427280851495,0,0,0,0,0.34,0.407375,0.515,0.64,0.73,181,200,0,331,1024,NA,0,"normal",0.05,26853768,FALSE,1,"viroli_gaussian_gibbs",0.837759819665507,0.81697658293526,0.547293644964619,0.568919291083818,0.574260055855299,0.818752488474924,0.632292433500834,0.941391872906908,0.288651344416344,NA,NA,0.0786798159362681,0.435131118712033,47.789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.314616438337283,0.429898705029438,0.0370953711741352,0.953259205905282,0.23088815359319,NA,0.314616438337282,0.429898705029439,0.953259205905151,0.135523525137456,NA,0.000231664545401553,0.190315083485267,0.000793960493139153,430,0,"axis_sorted_product",0.837083913288642,"alpha+loading+joint_mu+joint_var+joint_weight",0.491228215042093,0.808319250340065,"alpha+loading+joint_mu+joint_log_var",3.03414499902484,18.6296379066605,33.2230175191599,5.45409201906327,71.7998802266964,3.03414499902484,16.8142010188702,9.51777558869879,68.4655854830493,6.96936131314984,29.395615645845,3.68016350195256,22.0292447757107,0.0231765508651733,0.00997507572174072,0.00726604461669922,0.0027540922164917,NA,0.000252962112426758,0.00240588188171387,6.00814819335938e-05,3.79085540771484e-05,NA,20,1000,NA,2000,NA,NA,NA,"fixed_ifeval_serial_viroli_gaussian_rep9_H10_G2_2_2_2_2_2_2_2_2_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rep9_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p500_H10_G3-3-3-3-3-3-3-3-3-3_sep2",9,"n100p500",100,500,10,"3-3-3-3-3-3-3-3-3-3","3-3-3-3-3-3-3-3-3-3",59049,TRUE,29512731,21272531,29512731,29601731,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",35,40,114,49,68,12,24,1.46,0.46,0.0511111111111111,2.49387145978305,2.47518526363065,17.4175591676944,20.6326300141011,14.6167185051138,15.6427280851495,0,0,0,0,0.27,0.36,0.53,0.66,0.76,23,32,0,100,59049,NA,0,"normal",0.05,29601768,FALSE,1,"viroli_gaussian_gibbs",0.597160115430071,0.605614482786275,0.420186510952877,0.893097403113713,0.831880487871026,0.599568565128263,1.2580097746453,0.860675594324616,0.681248553097322,NA,NA,0.14099669103678,NA,15.874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.685519753303235,0.580433120999117,0.159771806900784,0.828557299993222,-0.388196583888868,0.53790505338277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_large_K",NA,"skipped_large_K",NA,NA,"skipped_large_K",3.77527095181207,22.6393587648493,36.4123791248269,5.32498084017524,105.764725131685,3.77527095181207,20.3440136772095,10.1657776858003,88.6614974517964,10.3247759603838,98.9180687740233,68.0864260127364,269.648954627213,0.00710296630859375,0.00260686874389648,0.00182199478149414,0.000936031341552734,NA,0.000230073928833008,0.00131106376647949,5.10215759277344e-05,3.09944152832031e-05,NA,29,1000,NA,2000,NA,NA,NA,"fixed_ifeval_serial_viroli_gaussian_rep9_H10_G3_3_3_3_3_3_3_3_3_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rep9_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n200_p500_H10_G3-3-3-3-3-3-3-3-3-3_sep2",9,"n200p500",200,500,10,"3-3-3-3-3-3-3-3-3-3","3-3-3-3-3-3-3-3-3-3",59049,TRUE,29512731,21272531,29512731,29602731,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",35,40,114,49,68,12,24,1.46,0.46,0.0511111111111111,2.49387145978305,2.47518526363065,17.4175591676944,20.6326300141011,14.6167185051138,15.6427280851495,0,0,0,0,0.29,0.385,0.53,0.64525,0.73,46,65.5,0,199,59049,NA,0,"normal",0.05,29602768,FALSE,1,"viroli_gaussian_gibbs",0.579608328190314,0.593502345134375,0.305034074286477,0.914647159784184,0.868976437476825,0.599258619778476,1.05739360579471,0.901928036583168,0.38484528370597,NA,NA,0.108946722205324,NA,26.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.536838846145468,0.598564709749119,0.0941628229462417,0.854564736311928,-0.189069398117882,0.597229474815489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_large_K",NA,"skipped_large_K",NA,NA,"skipped_large_K",3.2249391629985,16.735569387287,33.144501422407,10.4823874331423,149.92284697658,3.2249391629985,14.7211309347989,15.7555029048651,34.1683818808892,15.9973627346206,55.3935344173087,25.9656589658895,103.460740449039,0.0128591060638428,0.00523245334625244,0.00366652011871338,0.00159609317779541,NA,0.000260829925537109,0.00164484977722168,5.57899475097656e-05,3.60012054443359e-05,NA,29,1000,NA,2000,NA,NA,NA,"fixed_ifeval_serial_viroli_gaussian_rep9_H10_G3_3_3_3_3_3_3_3_3_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
