"item","block","H","p","p_master","loading_seed","block_size_mode","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10"
420,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.58439211989753,2.35119992494583,2.38028382323682,0,0,0,0,0,0,0
421,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.01682935445569,0,0,0,0,0,0,0,0
422,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.9459556909278,0,0,0,-2.44080760842189,0,0,0,0
423,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.89236500603147,0,0,0,0,0,0,0,0
424,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.07573400833644,0,0,0,0,0,-2.11861981917173,0,0
425,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.96387765021063,0,0,0,0,0,0,0,0
426,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.97822263464332,0,0,0,0,0,0,0,0
427,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.29507192410529,0,0,0,0,0,0,0,0
428,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.06828973628581,0,0,-2.89176281704567,0,0,0,0,0
429,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.87060640146956,-2.14432480768301,0,0,0,0,0,0,0
430,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.39560349658132,0,0,0,0,0,0,0,0
431,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.40291187656112,0,-2.68814423773438,0,0,0,-2.48781974101439,0,0
432,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.70532746450044,0,0,0,0,0,0,0,0
433,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.94674589694478,0,0,0,0,2.87614679965191,0,0,0
434,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.79613671940751,0,2.58273929194547,0,0,0,0,0,0
435,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.00754893408157,0,0,0,2.78491395688616,0,0,0,0
436,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.27181463246234,0,0,0,0,0,0,0,0
437,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.43708631861955,0,0,0,2.24063167441636,0,0,0,0
438,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,-2.73761004209518,2.44595791306347,0,0,0,0,0,0,0,-2.73233778588474
439,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.3199558283668,0,0,0,0,0,0,0,0
440,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.36878544301726,0,0,0,0,0,0,0,0
441,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.58182833855972,0,0,0,0,0,2.47306296834722,0,0
442,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.37105676345527,2.71771447407082,0,0,-2.91458308743313,0,0,0,0,0
443,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.53430219413713,0,2.24538746103644,0,0,0,0,0,0
444,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.47094377479516,0,0,0,0,0,2.0556333034765,0,0
445,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.30196813982911,-2.56889220816083,0,0,0,0,0,0,0
446,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.63246096973307,0,0,0,0,0,0,0,0
447,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.25483973696828,0,0,0,0,0,0,0,0
448,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.9537279556971,0,0,0,0,0,0,0,0
449,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.93229661718942,0,0,0,0,0,0,0,0
450,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.09399198298343,0,0,0,0,0,0,0,0
451,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.60350806964561,0,0,0,0,0,0,0,0
452,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.70171688823029,0,0,0,0,0,0,2.26053083734587,0
453,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.23148520779796,0,0,0,0,0,0,0,0
454,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.79074544622563,0,0,0,0,0,0,0,2.7413477608934
455,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.67842671647668,0,2.04030434996821,0,0,2.85759093472734,0,0,0
456,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.93656220170669,0,0,0,0,0,0,0,0
457,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.97673099627718,2.25778575567529,0,0,0,0,0,0,0
458,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.46445921179838,0,0,0,0,0,0,0,0
459,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.90698270802386,0,0,0,0,2.56595987197943,0,0,0
460,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.34817259735428,-2.84623706666753,-2.95136542501859,0,0,0,0,0,0
461,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.98301112675108,0,0,0,0,0,0,0,0
462,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.16569446679205,0,0,0,0,0,0,0,0
463,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.89844125322998,0,0,0,0,0,0,0,0
464,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.36913647921756,2.1305698370561,0,0,0,0,0,0,0
465,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,-2.40627437992953,2.6505423381459,0,0,0,0,0,0,0,0
466,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.88995141698979,0,0,0,0,0,0,0,0
467,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.06846001325175,0,0,0,0,0,0,0,0
468,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.22591669415124,0,0,0,2.26262336759828,0,0,0,2.69969405559823
469,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.88220487185754,0,0,2.67265901830979,0,0,0,0,0
470,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.61981720966287,0,0,0,0,0,0,0,0
471,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.57229801313952,-2.81935836258344,0,0,0,0,0,0,0
472,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.77420811681077,0,0,0,0,0,0,0,0
473,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.26217307266779,0,2.53134844219312,0,0,0,0,0,0
474,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.2290362874046,0,0,0,0,0,0,0,0
475,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.60800920799375,0,0,0,0,0,0,0,0
476,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.78783472860232,0,0,0,0,0,0,0,0
477,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.02140682819299,0,0,0,0,0,0,0,0
478,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.75449618743733,0,0,0,0,0,0,0,0
479,2,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.80050446395762,0,0,0,2.44332920457236,0,0,0,0
480,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.97613692935556,0,0,0,0,0,2.10230385954492,0
481,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.49401403684169,0,0,0,-2.04729529586621,0,0,0
482,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.46392914745957,0,0,0,0,0,0,0
483,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.71070938091725,0,0,0,0,0,0,0
484,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.09143758541904,0,0,0,0,0,0,0
485,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.41720578959212,0,0,0,0,0,0,0
486,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.90709494310431,0,0,0,0,0,0,0
487,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.3331063000951,0,2.55909519433044,0,0,0,0,0
488,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.42974312510341,0,0,2.17366816219874,0,0,0,0
489,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.14539156365208,0,0,0,0,0,0,0
490,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.2880791942589,0,0,0,0,0,2.57005726918578,0
491,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.21006973972544,0,0,0,0,0,0,0
492,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.94249321124516,0,0,0,0,0,0,0
493,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.04708507168107,0,0,0,0,0,0,0
494,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.33466667612083,0,0,0,0,0,0,0
495,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.92553388373926,0,0,0,0,0,0,0
496,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.32443284871988,0,2.31366605171934,0,0,0,0,2.8698415949475
497,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.16214308142662,0,0,0,-2.20212314254604,0,0,0
498,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.86510358098894,0,0,0,0,0,0,0
499,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,-2.30927033000626,0,2.04862962826155,0,0,0,0,0,0,0
500,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.95590532408096,0,2.97823524894193,0,0,0,0,0
501,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.36448222072795,0,0,0,0,0,0,0
502,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.50909485062584,0,0,0,0,0,0,0
503,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,-2.93303121160716,2.11538125574589,0,0,0,0,-2.89140511979349,0,0
504,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.70138045120984,0,0,0,0,0,0,0
505,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.66299080266617,0,0,-2.83739303913899,0,0,0,0
506,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.58874889067374,0,-2.82883707736619,0,0,-2.02476102625951,0,0
507,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.87909042672254,0,0,0,0,0,0,0
508,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.12913384684362,0,0,0,0,0,0,0
509,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.49904308910482,0,2.4260091104079,0,0,0,0,0
510,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.40240062261,0,0,0,0,0,0,0
511,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.48925176612101,0,0,0,0,0,0,0
512,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,-2.91993623250164,2.95564835192636,0,0,0,0,0,0,0
513,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.55321364407428,2.99952123919502,0,0,0,0,0,0,-2.27725733886473
514,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.23172665131278,0,0,0,0,0,0,0
515,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.60489768651314,0,0,0,0,0,2.13144354452379,0
516,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.20530230086297,0,0,0,0,0,0,0
517,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.56985734961927,0,0,0,0,0,0,0
518,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.62740646046586,0,0,0,0,0,0,0
519,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.6636768928729,0,0,0,-2.60735109541565,2.09503069729544,0,0
520,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.34819912794046,0,0,0,0,0,0,0
521,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.52833718643524,0,2.16385172470473,0,0,0,0,0
522,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.0797936564777,0,0,0,0,0,0,0
523,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.26527849258855,0,0,0,0,0,0,0
524,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.43609193712473,0,0,0,0,2.02260006940924,0,0
525,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.4710430460982,0,0,0,0,0,0,0
526,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.56544231250882,0,0,0,0,0,0,0
527,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,-2.08942553121597,2.31389165925793,0,0,0,0,0,0,0
528,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.05426402087323,0,0,0,0,0,0,0
529,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.42227518884465,-2.85587961855344,0,0,0,0,0,0
530,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.11389923514798,0,0,0,0,0,0,0
531,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,-2.44882147666067,0,2.79180300189182,0,0,0,0,0,-2.54444072651677,0
532,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.45428365492262,0,0,0,0,0,0,0
533,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.73830131068826,0,0,0,0,2.2811772285495,0,0
534,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.15276884310879,2.52558051259257,0,0,0,0,0,0
535,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.14757053810172,0,0,0,0,0,0,0
536,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.35156439384446,0,0,0,0,0,0,0
537,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.90433058631606,0,0,0,0,0,0,0
538,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.23430109070614,0,0,2.55045479210094,0,0,0,0
539,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.79548967210576,2.6216170785483,2.64231898193248,0,0,0,0,0
540,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.52241752482951,0,0,0,0,0,0,0
541,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.80498911021277,0,0,0,0,0,0,0
542,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,-2.43489488144405,0,2.60768269491382,0,0,0,0,0,0,0
543,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.60866266395897,0,0,0,0,0,0,0
544,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.91988071240485,0,0,0,0,0,0,0
545,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.39133271970786,0,-2.09906502161175,0,0,0,0,0
546,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.23427530983463,0,0,0,0,0,0,0
547,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.1781976162456,0,0,0,0,0,0,0
548,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.56721859332174,0,0,0,0,0,2.92916397796944,0
549,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.51576806977391,0,-2.64067204808816,0,0,0,0,0
550,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.8326795885805,0,0,0,0,0,0,0
551,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,-2.81130802584812,2.10751392343082,0,0,0,0,0,0,0
552,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.01094848965295,0,0,0,0,0,0,0
553,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.72686741920188,0,2.68294750247151,0,0,0,0,0
554,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.87171277287416,0,0,0,0,0,0,0
555,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.83474426437169,0,0,0,-2.05627485807054,0,0,0
556,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.01800683652982,0,0,0,0,0,0,0
557,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.99646068457514,2.33523090695962,0,2.15438941284083,0,0,0,0,0
558,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.81849831854925,0,0,-2.63948604557663,0,0,0,0
559,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.46394290286116,0,0,0,0,0,2.02729823556729,2.42058867844753
560,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.92999045271426,0,0,0,0,0,0,0
561,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.47502852301113,0,0,0,2.21954820910469,0,0,0
562,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.19440900837071,0,0,0,0,0,-2.17112128762528,0
563,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.24887337279506,0,0,-2.46696399757639,0,0,0,0
564,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.66571426880546,0,0,0,0,0,0,0
565,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.31603544275276,0,0,0,0,0,0,0
566,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.77220787433907,0,0,0,0,0,0,0
567,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.44971398962662,0,0,0,0,0,0,0
568,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.18548054853454,0,0,0,0,0,0,0
569,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.12819336634129,0,0,0,0,0,0,0
570,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.91359972138889,2.10634433967061,0,0,0,0,0,0
571,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.26051076408476,0,2.51192994904704,0,0,0,0,0,0,0
572,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.49398292531259,0,0,0,0,0,0,0
573,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.07739823078737,0,0,0,0,0,0,0
574,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.55090036336333,0,0,0,0,0,0,-2.13063429715112
575,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.48127895966172,0,0,0,-2.37598143727519,-2.80210542120039,0,0
576,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.24085752223618,0,0,0,0,0,0,0
577,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.54338316689245,0,0,0,-2.08813348039985,2.91938649467193,0,0
578,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.88701088633388,0,0,0,0,0,2.41877883882262,0
579,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.64250567415729,0,2.1502923828084,2.70468748221174,0,0,0,0,0,0
580,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.7074525365606,0,0,0,0,0,0,0
581,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.74101876886562,0,0,0,0,0,0,0
582,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.12033462431282,0,0,0,-2.58913376391865,0,0,0
583,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.61870542424731,-2.32008348614909,0,0,2.04710961249657,0,0,0
584,3,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.31219741445966,0,0,0,0,0,0,0
585,4,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.70217601303011,0,0,0,0,0,0
586,4,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.71587299695238,0,0,0,0,0,0
587,4,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.37101793801412,0,0,0,0,0,0
588,4,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.44564342335798,2.58053259598091,-2.42366005922668,2.11547806859016,0,0,0,0,0,0
589,4,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.06401400570758,0,0,0,0,0,0
590,4,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.89798579970375,0,0,2.07096891012043,0,0,0,0,0,0
591,4,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.17776048812084,0,0,0,0,0,0
592,4,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,-2.27379831066355,0,0,2.8978903235402,0,0,0,0,0,0
593,4,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.26168216671795,0,0,0,0,0,0
594,4,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.30397094017826,0,0,0,0,0,0
595,4,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.669695913326,0,-2.42884072847664,0,0,0,2.872079459019
596,4,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.55092704831623,0,0,0,0,0,0
597,4,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.08794064912945,0,0,0,0,0,0
598,4,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.29622555221431,0,0,0,0,0,0
599,4,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.87196000781842,0,0,0,0,0,0
600,4,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.38990944297984,0,0,0,0,0,0
601,4,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.60120631358586,0,0,0,0,0,0
602,4,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.06943125440739,0,0,0,0,0,0
603,4,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.04816924058832,0,0,0,0,0,0
604,4,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.87258246936835,0,0,0,0,0,0
605,4,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.49788469681516,0,0,0,0,0,0
606,4,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.94392830505967,0,0,0,0,0,0
607,4,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.60390863684006,0,0,0,0,0,0
608,4,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.78026273241267,0,0,0,0,0,0
609,4,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.21345968288369,0,0,0,0,-2.5193701190874,0
610,4,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.36452191206627,0,0,0,2.52927770302631,-2.43613852350973,-2.49848452000879
611,4,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.11523374868557,0,0,0,0,-2.65780012821779,0
612,4,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.86526310141198,0,0,0,0,0,2.45190242002718
613,4,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.17932519945316,0,0,0,0,0,0
614,4,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.62957029952668,0,0,0,0,0,0
615,4,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.37980980635621,0,0,0,0,0,0
616,4,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,-2.37573236855678,0,0,2.26433189865202,0,0,0,0,0,0
617,4,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.10478974226862,0,0,0,0,0,0
618,4,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,-2.96793073182926,0,0,2.99648426449858,0,0,0,0,-2.52822969132103,0
619,4,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.12798858201131,0,0,2.69948621443473,0,0,0
620,4,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,-2.20201380155049,2.34495880897157,0,0,0,0,0,0
621,4,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.89265079703182,0,0,0,0,0,0
622,4,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.19404577999376,0,0,0,0,0,0
623,4,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.93704516929574,0,0,0,0,0,0
624,4,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.07204232690856,0,0,0,0,0,0
625,4,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.79452228476293,0,0,0,0,0,0
626,4,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.07729269331321,0,0,0,0,0,0
627,4,10,1000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.05541117396206,0,0,0,0,-2.31524256360717,0
