"item","block","H","p","p_master","loading_seed","block_size_mode","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10"
1031,2,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.14769381517544,0,0,0,0,0,0,0,0
1032,2,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.15621182927862,0,0,0,0,0,0,0,0
1033,2,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.8334713105578,0,-2.26091368985362,0,0,0,0,0,0
1034,2,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.44725955324247,2.3665512863081,0,0,0,0,0,2.31952346931212,0,0
1035,2,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.7467163153924,0,0,0,0,0,0,0,0
1036,2,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.08023393386975,0,0,0,0,0,0,0,0
1037,2,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.59530690056272,0,0,0,0,0,0,0,0
1038,2,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.49461084324867,0,2.1508277952671,0,0,0,0,0,0
1039,2,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.28692682832479,0,0,0,0,0,0,0,0
1040,2,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.91588897909969,0,0,0,0,0,0,0,0
1041,2,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.34513225150295,0,0,0,0,0,0,0,0
1042,2,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.44455011654645,0,0,2.48188049695455,0,0,0,0,0
1043,2,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.62593431863934,2.47143638902344,0,0,0,-2.9206727091223,0,0,0
1044,2,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.82653807080351,0,2.56048492295668,0,0,0,0,0,0
1045,2,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.8212497769855,0,0,0,0,0,0,0,0
1046,2,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.74296176317148,0,0,0,0,0,0,0,0
1047,2,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.9028834507335,-2.60859460546635,0,0,0,0,0,0,0
1048,2,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.22671410185285,0,0,0,0,0,0,0,0
1049,2,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.57075779582374,0,0,0,-2.93102751369588,0,0,0,0
1050,2,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.32112351176329,-2.14682727889158,0,0,0,0,0,0,0
1051,2,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.46745688817464,0,0,0,0,0,0,0,0
1052,2,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.83972313650884,2.34954291698523,0,0,0,0,0,0,0,0
1053,2,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.05384238436818,0,0,0,0,0,0,0,0
1054,2,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.62356714275666,0,0,0,0,0,2.44985873135738,0,0
1055,2,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.03441341291182,0,0,0,0,0,0,0,0
1056,2,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,-2.94076511962339,2.73924083565362,0,0,0,0,0,0,0,0
1057,2,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.66551888617687,0,0,0,0,0,0,0,0
1058,2,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.90965958265588,0,0,0,0,0,0,0,0
1059,2,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.17965059448034,0,0,0,0,-2.07664170884527,2.77897262573242,0,0
1060,2,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.39528991305269,0,-2.81739424099214,0,0,0,0,0,0
1061,2,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.12684778892435,0,0,0,0,0,0,0,0
1062,2,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.02650846377946,0,0,0,0,0,0,0,0
1063,2,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.53973094676621,2.50670546106994,0,0,0,0,0,0,0,0
1064,2,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.16939774504863,0,0,0,0,0,0,0,0
1065,2,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.30921043292619,2.18776847561821,0,2.68564244825393,0,0,0,0,0,0
1066,2,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.17370454384945,0,0,0,0,0,2.31965427473187,0,0
1067,2,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.54032127908431,0,0,0,0,0,0,0,0
1068,2,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.47456043842249,0,0,0,0,0,0,0,0
1069,2,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.77973944321275,0,0,0,0,0,0,0,0
1070,2,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.52641273709014,0,0,0,0,0,0,0,0
1071,2,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.42605560086668,0,0,0,0,-2.54658620781265,0,2.51583332638256,0
1072,2,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.65783571638167,0,0,0,0,0,0,0,0
1073,2,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,-2.95104649988934,2.45591168152168,0,0,0,0,0,0,0,0
1074,2,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.77174402191304,0,0,0,0,0,0,0,0
1075,2,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.72491432260722,0,0,0,0,-2.32666967762634,0,0,0
1076,2,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.7214437383227,0,0,0,0,0,0,0,0
1077,2,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.38538253027946,0,0,0,0,0,0,0,0
1078,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.97613692935556,0,0,0,0,0,2.10230385954492,0
1079,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.49401403684169,0,0,0,-2.04729529586621,0,0,0
1080,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.46392914745957,0,0,0,0,0,0,0
1081,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.71070938091725,0,0,0,0,0,0,0
1082,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.09143758541904,0,0,0,0,0,0,0
1083,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.41720578959212,0,0,0,0,0,0,0
1084,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.90709494310431,0,0,0,0,0,0,0
1085,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.3331063000951,0,2.55909519433044,0,0,0,0,0
1086,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.42974312510341,0,0,2.17366816219874,0,0,0,0
1087,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.14539156365208,0,0,0,0,0,0,0
1088,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.2880791942589,0,0,0,0,0,2.57005726918578,0
1089,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.21006973972544,0,0,0,0,0,0,0
1090,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.94249321124516,0,0,0,0,0,0,0
1091,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.04708507168107,0,0,0,0,0,0,0
1092,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.33466667612083,0,0,0,0,0,0,0
1093,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.92553388373926,0,0,0,0,0,0,0
1094,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.32443284871988,0,2.31366605171934,0,0,0,0,2.8698415949475
1095,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.16214308142662,0,0,0,-2.20212314254604,0,0,0
1096,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.86510358098894,0,0,0,0,0,0,0
1097,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,-2.30927033000626,0,2.04862962826155,0,0,0,0,0,0,0
1098,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.95590532408096,0,2.97823524894193,0,0,0,0,0
1099,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.36448222072795,0,0,0,0,0,0,0
1100,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.50909485062584,0,0,0,0,0,0,0
1101,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,-2.93303121160716,2.11538125574589,0,0,0,0,-2.89140511979349,0,0
1102,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.70138045120984,0,0,0,0,0,0,0
1103,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.66299080266617,0,0,-2.83739303913899,0,0,0,0
1104,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.58874889067374,0,-2.82883707736619,0,0,-2.02476102625951,0,0
1105,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.87909042672254,0,0,0,0,0,0,0
1106,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.12913384684362,0,0,0,0,0,0,0
1107,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.49904308910482,0,2.4260091104079,0,0,0,0,0
1108,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.40240062261,0,0,0,0,0,0,0
1109,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.48925176612101,0,0,0,0,0,0,0
1110,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,-2.91993623250164,2.95564835192636,0,0,0,0,0,0,0
1111,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.55321364407428,2.99952123919502,0,0,0,0,0,0,-2.27725733886473
1112,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.23172665131278,0,0,0,0,0,0,0
1113,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.60489768651314,0,0,0,0,0,2.13144354452379,0
1114,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.20530230086297,0,0,0,0,0,0,0
1115,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.56985734961927,0,0,0,0,0,0,0
1116,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.62740646046586,0,0,0,0,0,0,0
1117,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.6636768928729,0,0,0,-2.60735109541565,2.09503069729544,0,0
1118,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.34819912794046,0,0,0,0,0,0,0
1119,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.52833718643524,0,2.16385172470473,0,0,0,0,0
1120,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.0797936564777,0,0,0,0,0,0,0
1121,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.26527849258855,0,0,0,0,0,0,0
1122,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.43609193712473,0,0,0,0,2.02260006940924,0,0
1123,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.4710430460982,0,0,0,0,0,0,0
1124,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.56544231250882,0,0,0,0,0,0,0
1125,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,-2.08942553121597,2.31389165925793,0,0,0,0,0,0,0
1126,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.05426402087323,0,0,0,0,0,0,0
1127,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.42227518884465,-2.85587961855344,0,0,0,0,0,0
1128,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.11389923514798,0,0,0,0,0,0,0
1129,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,-2.44882147666067,0,2.79180300189182,0,0,0,0,0,-2.54444072651677,0
1130,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.45428365492262,0,0,0,0,0,0,0
1131,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.73830131068826,0,0,0,0,2.2811772285495,0,0
1132,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.15276884310879,2.52558051259257,0,0,0,0,0,0
1133,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.14757053810172,0,0,0,0,0,0,0
1134,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.35156439384446,0,0,0,0,0,0,0
1135,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.90433058631606,0,0,0,0,0,0,0
1136,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.23430109070614,0,0,2.55045479210094,0,0,0,0
1137,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.79548967210576,2.6216170785483,2.64231898193248,0,0,0,0,0
1138,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.52241752482951,0,0,0,0,0,0,0
1139,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.80498911021277,0,0,0,0,0,0,0
1140,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,-2.43489488144405,0,2.60768269491382,0,0,0,0,0,0,0
1141,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.60866266395897,0,0,0,0,0,0,0
1142,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.91988071240485,0,0,0,0,0,0,0
1143,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.39133271970786,0,-2.09906502161175,0,0,0,0,0
1144,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.23427530983463,0,0,0,0,0,0,0
1145,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.1781976162456,0,0,0,0,0,0,0
1146,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.56721859332174,0,0,0,0,0,2.92916397796944,0
1147,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.51576806977391,0,-2.64067204808816,0,0,0,0,0
1148,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.8326795885805,0,0,0,0,0,0,0
1149,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,-2.81130802584812,2.10751392343082,0,0,0,0,0,0,0
1150,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.01094848965295,0,0,0,0,0,0,0
1151,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.72686741920188,0,2.68294750247151,0,0,0,0,0
1152,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.87171277287416,0,0,0,0,0,0,0
1153,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.83474426437169,0,0,0,-2.05627485807054,0,0,0
1154,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.01800683652982,0,0,0,0,0,0,0
1155,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.99646068457514,2.33523090695962,0,2.15438941284083,0,0,0,0,0
1156,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.81849831854925,0,0,-2.63948604557663,0,0,0,0
1157,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.46394290286116,0,0,0,0,0,2.02729823556729,2.42058867844753
1158,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.92999045271426,0,0,0,0,0,0,0
1159,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.47502852301113,0,0,0,2.21954820910469,0,0,0
1160,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.19440900837071,0,0,0,0,0,-2.17112128762528,0
1161,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.24887337279506,0,0,-2.46696399757639,0,0,0,0
1162,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.66571426880546,0,0,0,0,0,0,0
1163,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.31603544275276,0,0,0,0,0,0,0
1164,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.77220787433907,0,0,0,0,0,0,0
1165,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.44971398962662,0,0,0,0,0,0,0
1166,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.18548054853454,0,0,0,0,0,0,0
1167,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.12819336634129,0,0,0,0,0,0,0
1168,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.91359972138889,2.10634433967061,0,0,0,0,0,0
1169,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.26051076408476,0,2.51192994904704,0,0,0,0,0,0,0
1170,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.49398292531259,0,0,0,0,0,0,0
1171,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.07739823078737,0,0,0,0,0,0,0
1172,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.55090036336333,0,0,0,0,0,0,-2.13063429715112
1173,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.48127895966172,0,0,0,-2.37598143727519,-2.80210542120039,0,0
1174,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.24085752223618,0,0,0,0,0,0,0
1175,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.54338316689245,0,0,0,-2.08813348039985,2.91938649467193,0,0
1176,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.88701088633388,0,0,0,0,0,2.41877883882262,0
1177,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.64250567415729,0,2.1502923828084,2.70468748221174,0,0,0,0,0,0
1178,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.7074525365606,0,0,0,0,0,0,0
1179,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.74101876886562,0,0,0,0,0,0,0
1180,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.12033462431282,0,0,0,-2.58913376391865,0,0,0
1181,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.61870542424731,-2.32008348614909,0,0,2.04710961249657,0,0,0
1182,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.31219741445966,0,0,0,0,0,0,0
1183,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.55623107356951,0,0,0,0,0,0,0
1184,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.64971616608091,0,2.61127802520059,0,0,0,0,0
1185,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.25678456271999,0,0,0,0,0,0,0
1186,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.72319340799004,0,0,0,2.05448002833873,0,0,0
1187,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.45209802710451,0,0,0,0,0,0,0
1188,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.83391442638822,0,0,0,0,0,0,0
1189,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.20746136922389,0,0,0,0,0,0,0
1190,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.6020280495286,0,0,0,0,0,0,0
1191,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.80890578147955,0,0,0,0,-2.89367763581686,0,0
1192,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.93469921499491,0,0,0,0,0,0,0
1193,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.94350259471685,0,0,0,0,0,0,0
1194,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.37827569432557,0,0,0,0,0,0,0
1195,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.88708940288052,0,0,0,0,2.93536848574877,0,0
1196,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.70220841746777,0,0,0,0,0,0,0
1197,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.87536408402957,0,0,0,0,0,0,-2.67637756420299
1198,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.1443419677671,0,2.64872385119088,0,0,0,0,0,0,0
1199,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.67531651002355,0,0,0,0,0,0,0
1200,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.5211825943552,0,0,0,0,-2.80360621982254,0,0
1201,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.48014245508239,0,0,0,0,0,0,0
1202,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.63011103030294,0,0,-2.60757156903856,0,0,0,0
1203,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.33266684249975,0,0,0,0,0,0,0
1204,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.88116415287368,0,0,0,0,0,0,0
1205,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.62464792071842,0,0,0,0,0,0,0
1206,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.43398616625927,0,0,0,0,0,0,0
1207,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.25110902008601,0,0,0,0,0,0,0
1208,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.28351038321853,0,0,0,0,0,0,0
1209,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.87554898089729,0,0,0,2.87715834053233,0,0,0
1210,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.40752358012833,0,0,0,0,0,0,0
1211,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.87042474444024,0,0,0,0,0,0,0
1212,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.893355531618,0,0,0,0,0,0,0
1213,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.50190006988123,0,0,0,0,0,0,0
1214,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.07004547817633,0,0,0,0,0,0,0
1215,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.02518971147947,0,2.7420426895842,2.05544041981921,-2.0865311997477,0,0,0,0,0
1216,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.3517661599908,2.03735507372767,0,0,0,0,0,0,0
1217,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.5456835529767,0,2.01714578270912,0,2.53638305375353,0,0,0
1218,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.74404272180982,-2.93266515433788,-2.8562517054379,0,0,2.95233527105302,0,0
1219,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.03267116611823,0,0,0,0,0,0,0
1220,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.92986532836221,0,0,0,0,0,0,0
1221,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.3981367808301,0,0,0,0,0,-2.88430014881305,0
1222,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.00704452255741,0,0,2.38804083596915,0,0,0,-2.39008326013573
1223,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.13386433711275,2.52068794914521,0,0,0,0,0,0
1224,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.32935142796487,0,0,0,0,0,0,0
1225,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.72319183917716,0,0,0,0,0,0,0
1226,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.08066042955033,0,0,2.25759059330449,-2.89396512578242,0,0,0
1227,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.30089272954501,0,0,0,0,0,0,0
1228,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,-2.40220304578543,0,2.69368014601059,0,0,0,0,0,0,0
1229,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.60072021419182,0,0,0,0,0,0,0
1230,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.23572265310213,0,0,0,0,0,0,0
1231,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.99786323634908,0,0,0,0,0,0,0
1232,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.7589615478646,0,0,0,0,0,0,0
1233,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.22463260614313,0,0,0,0,0,0,0
1234,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,-2.70969373825938,0,2.97919904044829,0,0,0,0,0,0,0
1235,3,10,2000,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,2.50648084492423,0,0,0,0,0,0,0
