"item","block","H","p","p_master","loading_seed","block_size_mode","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10"
427,8,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,-2.16422221297398,0,0,0,0,0,2.99246013583615,0,0
428,8,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.44591199071147,0,0
429,8,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.97997132898308,0,0,0,0,0,0,2.62438732013106,0,2.42992688249797
430,9,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,2.66614760179073,0
431,9,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,-2.53710428974591,0,0,2.06870989780873,0
432,9,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,2.73509158799425,0
433,9,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,2.32345569413155,0
434,9,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,2.68497055605985,0
435,9,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,2.28077238146216,0
436,9,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,2.75712779932655,0
437,9,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,-2.84941134927794,0,0,0,0,2.16545785102062,0
438,9,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,2.78556704823859,0
439,9,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,2.74648980470374,0
440,9,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,2.29728260100819,0
441,9,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,2.84013996832073,2.11456241994165,2.26607944839634,0,0,0,0,2.63007633876987,0
442,9,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,-2.56045710109174,0,0,2.2357867246028,0
443,9,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,2.9054803296458,0
444,9,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,2.01934775640257,0
445,9,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.77306447015144,0,2.74654896557331,0
446,9,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,2.3382268329151,0
447,9,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,2.99247750965878,0
448,9,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,2.78662401088513,0
449,9,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,2.04654173622839,0
450,9,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,2.98054908285849,0
451,9,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,2.0766757929232,0
452,9,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,2.09233650728129,0
453,9,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,2.36057416955009,0
454,9,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,2.60504366527312,0
455,9,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,2.18386177625507,0
456,9,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,2.75456815073267,0
457,9,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,2.8856322336942,0
458,9,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,2.63021004013717,0
459,9,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,-2.64060287619941,0,0,0,0,2.16224852669984,0
460,9,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,2.79071911447681,0
461,9,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,2.10963825555518,0
462,9,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,2.02712410502136,2.17122161434963,0
463,9,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,-2.93921864405274,0,2.69488396216184,0,0,0,0,2.85023668059148,0
464,9,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.54820672562346,0,0,0,0,0,0,0,2.01541145797819,0
465,9,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,2.43450049497187,0
466,10,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,0,2.47311309957877
467,10,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,0,2.15858223382384
468,10,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,0,2.533236986259
469,10,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,-2.2591476442758,0,0,2.50546726793982
470,10,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,0,2.37497914559208
471,10,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,0,2.91662530042231
472,10,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,0,2.97459716279991
473,10,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,2.91858368250541,0,0,2.8633669319097
474,10,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,0,2.58917813515291
475,10,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,0,2.86686684470624
476,10,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.47421830752864,0,0,0,0,0,2.80524629447609
477,10,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,0,2.07240626285784
478,10,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,0,2.42391163110733
479,10,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,-2.76477410085499,0,0,0,0,0,0,0,0,2.94319282425568
480,10,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,0,2.24223303934559
481,10,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,0,2.75910048512742
482,10,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,0,2.5478274312336
483,10,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,0,2.07052680500783
484,10,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,0,2.56027846317738
485,10,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,-2.75149796251208,2.02390970592387
486,10,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,-2.80614140117541,0,0,0,0,2.52629712084308,0,2.95680789183825
487,10,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,0,2.18450331734493
488,10,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,2.19346538907848,0,0,0,0,0,2.09602613304742
489,10,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,-2.16988557903096,0,0,0,0,0,0,2.55499855428934
490,10,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,0,2.41014415235259
491,10,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,-2.72626450844109,0,2.68536704685539
492,10,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,-2.29872224363498,0,0,0,0,2.55091797676869
493,10,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,0,2.85343945701607
494,10,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,0,2.75369433988817
495,10,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,2.50638029864058,0,0,0,0,0,0,0,2.18593748100102,2.62337061925791
496,10,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,0,2.48173570469953
497,10,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,0,2.35092782462016
498,10,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,0,2.52228632895276
499,10,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,0,0,0,0,0,2.52037251368165
500,10,10,500,2000,21271531,"ifeval_min30",2,3,2,3,0.05,0,0,0,0,-2.9647463618312,0,2.58977826638147,0,0,2.4590469384566
